"Case","Buggy Rule","Ncf","Nuf","Ncs","Nus","Nc","Nu","Ns","Nf","Mountford","Kulcynski2","Zoltar","Ochiai","CC","RC","RCR","Constraint","Rule","Mutant"
"20","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.36363636363636365","0.26666666666666666","0.18181818181818182","2","WeakReferences","Mutant15"
"20","1","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.36363636363636365","0.3076923076923077","0.2","2","Attributes","Mutant15"
"20","0","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.7272727272727273","0.8","0.6153846153846154","2","Class","Mutant15"
"20","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.6363636363636364","0.7","0.5","2","Package","Mutant15"
"20","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.36363636363636365","0.26666666666666666","0.18181818181818182","2","StrongReferences","Mutant15"
"21","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","WeakReferences","Mutant15"
"21","1","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.6666666666666666","0.6153846153846154","0.47058823529411764","3","Attributes","Mutant15"
"21","0","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.6666666666666666","0.8","0.5714285714285714","3","Class","Mutant15"
"21","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3333333333333333","0.4","0.2222222222222222","3","Package","Mutant15"
"21","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","StrongReferences","Mutant15"
"22","0","3.0","10.0","0.0","87.0","3.0","10.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","1.0","0.13333333333333333","0.13333333333333333","4","WeakReferences","Mutant15"
"22","1","13.0","0.0","0.0","87.0","13.0","0.0","87.0","13.0","1.0","1.0","1.0","1.0","1.0","0.15384615384615385","0.15384615384615385","4","Attributes","Mutant15"
"22","0","13.0","0.0","16.0","71.0","13.0","0.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","1.0","0.2","0.2","4","Class","Mutant15"
"22","1","13.0","0.0","87.0","0.0","13.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","1.0","0.2","0.2","4","Package","Mutant15"
"22","0","4.0","9.0","0.0","87.0","4.0","9.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","1.0","0.13333333333333333","0.13333333333333333","4","StrongReferences","Mutant15"
"23","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","WeakReferences","Mutant15"
"23","1","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.7142857142857143","0.7692307692307693","0.5882352941176471","8","Attributes","Mutant15"
"23","0","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.5714285714285714","0.8","0.5","8","Class","Mutant15"
"23","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","0.4","0.2","8","Package","Mutant15"
"23","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","StrongReferences","Mutant15"
"24","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.8461538461538461","0.7333333333333333","0.6470588235294118","9","WeakReferences","Mutant15"
"24","1","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.6923076923076923","0.6923076923076923","0.5","9","Attributes","Mutant15"
"24","0","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.46153846153846156","0.6","0.35294117647058826","9","Class","Mutant15"
"24","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","0.4","0.21052631578947367","9","Package","Mutant15"
"24","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.8461538461538461","0.7333333333333333","0.5789473684210527","9","StrongReferences","Mutant15"
"25","1","4.0","0.0","0.0","96.0","4.0","0.0","96.0","4.0","1.0","1.0","1.0","1.0","0.8461538461538461","0.7333333333333333","0.5789473684210527","10","WeakReferences","Mutant16"
"25","0","4.0","0.0","9.0","87.0","4.0","0.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.6923076923076923","0.6923076923076923","0.5","10","Attributes","Mutant16"
"25","0","4.0","0.0","25.0","71.0","4.0","0.0","96.0","4.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.46153846153846156","0.6","0.35294117647058826","10","Class","Mutant16"
"25","0","4.0","0.0","96.0","0.0","4.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.3076923076923077","0.4","0.21052631578947367","10","Package","Mutant16"
"25","1","1.0","3.0","2.0","94.0","1.0","3.0","96.0","4.0","0.11764705882352941","0.29166666666666663","1.6665000166650003E-5","0.2886751345948129","0.8461538461538461","0.7333333333333333","0.6470588235294118","10","StrongReferences","Mutant16"
"26","1","1.0","2.0","3.0","94.0","1.0","2.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.6665000166650003E-5","0.2886751345948129","0.8461538461538461","0.7333333333333333","0.6470588235294118","9","WeakReferences","Mutant16"
"26","0","3.0","0.0","10.0","87.0","3.0","0.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.6923076923076923","0.6923076923076923","0.5","9","Attributes","Mutant16"
"26","0","3.0","0.0","26.0","71.0","3.0","0.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.46153846153846156","0.6","0.35294117647058826","9","Class","Mutant16"
"26","0","3.0","0.0","97.0","0.0","3.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.3076923076923077","0.4","0.21052631578947367","9","Package","Mutant16"
"26","1","3.0","0.0","0.0","97.0","3.0","0.0","97.0","3.0","1.0","1.0","1.0","1.0","0.8461538461538461","0.7333333333333333","0.5789473684210527","9","StrongReferences","Mutant16"
"27","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.8461538461538461","0.7333333333333333","0.5789473684210527","10","WeakReferences","Mutant17"
"27","0","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.6923076923076923","0.6923076923076923","0.5","10","Attributes","Mutant17"
"27","1","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.38461538461538464","0.625","0.3125","10","Class","Mutant17"
"27","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","0.5","0.23529411764705882","10","Package","Mutant17"
"27","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.8461538461538461","0.7333333333333333","0.6470588235294118","10","StrongReferences","Mutant17"
"28","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.6071428571428571","0.5666666666666667","0.40476190476190477","11","WeakReferences","Mutant17"
"28","0","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.7142857142857143","0.7692307692307693","0.5882352941176471","11","Attributes","Mutant17"
"28","1","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.75","0.375","11","Class","Mutant17"
"28","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","0.5","0.2222222222222222","11","Package","Mutant17"
"28","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.6071428571428571","0.5666666666666667","0.40476190476190477","11","StrongReferences","Mutant17"
"29","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.5","0.3333333333333333","0.25","12","WeakReferences","Mutant17"
"29","0","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.8","0.6153846153846154","0.5333333333333333","12","Attributes","Mutant17"
"29","1","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.3","0.375","0.2","12","Class","Mutant17"
"29","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2","0.25","0.125","12","Package","Mutant17"
"29","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.5","0.3333333333333333","0.25","12","StrongReferences","Mutant17"
"30","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.36363636363636365","0.26666666666666666","0.18181818181818182","2","WeakReferences","Mutant17"
"30","0","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.36363636363636365","0.3076923076923077","0.2","2","Attributes","Mutant17"
"30","1","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.7272727272727273","1.0","0.7272727272727273","2","Class","Mutant17"
"30","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.45454545454545453","0.625","0.35714285714285715","2","Package","Mutant17"
"30","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.36363636363636365","0.26666666666666666","0.18181818181818182","2","StrongReferences","Mutant17"
"31","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","WeakReferences","Mutant17"
"31","0","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.6666666666666666","0.6153846153846154","0.47058823529411764","3","Attributes","Mutant17"
"31","1","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.5","0.75","0.42857142857142855","3","Class","Mutant17"
"31","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3333333333333333","0.5","0.25","3","Package","Mutant17"
"31","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","StrongReferences","Mutant17"
"32","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","WeakReferences","Mutant17"
"32","0","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.7142857142857143","0.7692307692307693","0.5882352941176471","8","Attributes","Mutant17"
"32","1","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.75","0.375","8","Class","Mutant17"
"32","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","0.5","0.2222222222222222","8","Package","Mutant17"
"32","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","StrongReferences","Mutant17"
"33","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.8461538461538461","0.7333333333333333","0.6470588235294118","9","WeakReferences","Mutant17"
"33","0","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.6923076923076923","0.6923076923076923","0.5","9","Attributes","Mutant17"
"33","1","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","0.38461538461538464","0.625","0.3125","9","Class","Mutant17"
"33","1","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","0.5","0.23529411764705882","9","Package","Mutant17"
"33","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.8461538461538461","0.7333333333333333","0.5789473684210527","9","StrongReferences","Mutant17"
"34","0","3.0","10.0","0.0","87.0","3.0","10.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.6071428571428571","0.5666666666666667","0.40476190476190477","11","WeakReferences","Mutant3"
"34","1","13.0","0.0","0.0","87.0","13.0","0.0","87.0","13.0","1.0","1.0","1.0","1.0","0.7142857142857143","0.8333333333333334","0.625","11","Attributes","Mutant3"
"34","0","13.0","0.0","16.0","71.0","13.0","0.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.5714285714285714","0.8","0.5","11","Class","Mutant3"
"34","0","13.0","0.0","87.0","0.0","13.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","0.4","0.2","11","Package","Mutant3"
"34","0","4.0","9.0","0.0","87.0","4.0","9.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.6071428571428571","0.5666666666666667","0.40476190476190477","11","StrongReferences","Mutant3"
"35","0","3.0","10.0","0.0","87.0","3.0","10.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.5","0.3333333333333333","0.25","12","WeakReferences","Mutant3"
"35","1","13.0","0.0","0.0","87.0","13.0","0.0","87.0","13.0","1.0","1.0","1.0","1.0","0.7","0.5833333333333334","0.4666666666666667","12","Attributes","Mutant3"
"35","0","13.0","0.0","16.0","71.0","13.0","0.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.4","0.4","0.25","12","Class","Mutant3"
"35","0","13.0","0.0","87.0","0.0","13.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2","0.2","0.1111111111111111","12","Package","Mutant3"
"35","0","4.0","9.0","0.0","87.0","4.0","9.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.5","0.3333333333333333","0.25","12","StrongReferences","Mutant3"
"36","0","3.0","10.0","0.0","87.0","3.0","10.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","WeakReferences","Mutant3"
"36","1","13.0","0.0","0.0","87.0","13.0","0.0","87.0","13.0","1.0","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","0.5","3","Attributes","Mutant3"
"36","0","13.0","0.0","16.0","71.0","13.0","0.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.6666666666666666","0.8","0.5714285714285714","3","Class","Mutant3"
"36","0","13.0","0.0","87.0","0.0","13.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.3333333333333333","0.4","0.2222222222222222","3","Package","Mutant3"
"36","0","4.0","9.0","0.0","87.0","4.0","9.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","StrongReferences","Mutant3"
"37","0","3.0","10.0","0.0","87.0","3.0","10.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","WeakReferences","Mutant3"
"37","1","13.0","0.0","0.0","87.0","13.0","0.0","87.0","13.0","1.0","1.0","1.0","1.0","0.7142857142857143","0.8333333333333334","0.625","8","Attributes","Mutant3"
"37","0","13.0","0.0","16.0","71.0","13.0","0.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.5714285714285714","0.8","0.5","8","Class","Mutant3"
"37","0","13.0","0.0","87.0","0.0","13.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","0.4","0.2","8","Package","Mutant3"
"37","0","4.0","9.0","0.0","87.0","4.0","9.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","StrongReferences","Mutant3"
"38","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","1.0","0.13333333333333333","0.13333333333333333","4","WeakReferences","Mutant4"
"38","0","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","1.0","0.15384615384615385","0.15384615384615385","4","Attributes","Mutant4"
"38","1","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","1.0","0.2","0.2","4","Class","Mutant4"
"38","0","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","1.0","0.2","0.2","4","Package","Mutant4"
"38","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","1.0","0.13333333333333333","0.13333333333333333","4","StrongReferences","Mutant4"
"39","0","3.0","26.0","0.0","71.0","3.0","26.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.5","0.13333333333333333","0.11764705882352941","6","WeakReferences","Mutant4"
"39","0","13.0","16.0","0.0","71.0","13.0","16.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.5","0.15384615384615385","0.13333333333333333","6","Attributes","Mutant4"
"39","1","29.0","0.0","0.0","71.0","29.0","0.0","71.0","29.0","1.0","1.0","1.0","1.0","1.0","0.4","0.4","6","Class","Mutant4"
"39","0","29.0","0.0","71.0","0.0","29.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5","0.2","0.16666666666666666","6","Package","Mutant4"
"39","0","4.0","25.0","0.0","71.0","4.0","25.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.5","0.13333333333333333","0.11764705882352941","6","StrongReferences","Mutant4"
"40","0","1.0","10.0","2.0","87.0","1.0","10.0","89.0","11.0","0.038461538461538464","0.2121212121212121","4.999675021123627E-6","0.17407765595569785","0.5","0.3333333333333333","0.25","12","WeakReferences","Mutant5"
"40","1","11.0","0.0","2.0","87.0","11.0","0.0","89.0","11.0","1.0","0.9230769230769231","0.8461538461538461","0.9198662110077999","0.7","0.5833333333333334","0.4666666666666667","12","Attributes","Mutant5"
