"Case","Buggy Rule","Ncf","Nuf","Ncs","Nus","Nc","Nu","Ns","Nf","Mountford","Kulcynski2","Zoltar","Ochiai","CC","RC","RCR","Constraint","Rule","Mutant"
"40","0","11.0","0.0","18.0","71.0","11.0","0.0","89.0","11.0","0.1111111111111111","0.6896551724137931","0.3793103448275862","0.6158817620514397","0.4","0.4","0.25","12","Class","Mutant5"
"40","0","11.0","0.0","89.0","0.0","11.0","0.0","89.0","11.0","0.02247191011235955","0.555","0.11","0.33166247903553997","0.2","0.2","0.1111111111111111","12","Package","Mutant5"
"40","0","3.0","8.0","1.0","88.0","3.0","8.0","89.0","11.0","0.13953488372093023","0.5113636363636364","1.1244939777100305E-4","0.45226701686664544","0.5","0.3333333333333333","0.25","12","StrongReferences","Mutant5"
"41","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.5","0.26666666666666666","0.21052631578947367","1","WeakReferences","Mutant6"
"41","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.5","0.3076923076923077","0.23529411764705882","1","Attributes","Mutant6"
"41","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5","0.4","0.2857142857142857","1","Class","Mutant6"
"41","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","1.0","0.8","0.8","1","Package","Mutant6"
"41","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.5","0.26666666666666666","0.21052631578947367","1","StrongReferences","Mutant6"
"42","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.8461538461538461","0.7333333333333333","0.5789473684210527","10","WeakReferences","Mutant6"
"42","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.6923076923076923","0.6923076923076923","0.5","10","Attributes","Mutant6"
"42","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.46153846153846156","0.6","0.35294117647058826","10","Class","Mutant6"
"42","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.3076923076923077","0.4","0.21052631578947367","10","Package","Mutant6"
"42","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.8461538461538461","0.7333333333333333","0.6470588235294118","10","StrongReferences","Mutant6"
"43","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.6071428571428571","0.5666666666666667","0.40476190476190477","11","WeakReferences","Mutant6"
"43","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.7142857142857143","0.7692307692307693","0.5882352941176471","11","Attributes","Mutant6"
"43","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5714285714285714","0.8","0.5","11","Class","Mutant6"
"43","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.2857142857142857","0.4","0.2","11","Package","Mutant6"
"43","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.6071428571428571","0.5666666666666667","0.40476190476190477","11","StrongReferences","Mutant6"
"44","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.5","0.3333333333333333","0.25","12","WeakReferences","Mutant6"
"44","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.8","0.6153846153846154","0.5333333333333333","12","Attributes","Mutant6"
"44","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.4","0.4","0.25","12","Class","Mutant6"
"44","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.2","0.2","0.1111111111111111","12","Package","Mutant6"
"44","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.5","0.3333333333333333","0.25","12","StrongReferences","Mutant6"
"45","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.36363636363636365","0.26666666666666666","0.18181818181818182","2","WeakReferences","Mutant6"
"45","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.36363636363636365","0.3076923076923077","0.2","2","Attributes","Mutant6"
"45","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.7272727272727273","0.8","0.6153846153846154","2","Class","Mutant6"
"45","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.6363636363636364","0.7","0.5","2","Package","Mutant6"
"45","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.36363636363636365","0.26666666666666666","0.18181818181818182","2","StrongReferences","Mutant6"
"46","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","WeakReferences","Mutant6"
"46","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.6666666666666666","0.6153846153846154","0.47058823529411764","3","Attributes","Mutant6"
"46","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.6666666666666666","0.8","0.5714285714285714","3","Class","Mutant6"
"46","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.4","0.2222222222222222","3","Package","Mutant6"
"46","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","StrongReferences","Mutant6"
"47","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","1.0","0.13333333333333333","0.13333333333333333","4","WeakReferences","Mutant6"
"47","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","1.0","0.15384615384615385","0.15384615384615385","4","Attributes","Mutant6"
"47","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","1.0","0.2","0.2","4","Class","Mutant6"
"47","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","1.0","0.2","0.2","4","Package","Mutant6"
"47","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","1.0","0.13333333333333333","0.13333333333333333","4","StrongReferences","Mutant6"
"48","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.5","0.13333333333333333","0.11764705882352941","5","WeakReferences","Mutant6"
"48","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.5","0.15384615384615385","0.13333333333333333","5","Attributes","Mutant6"
"48","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5","0.2","0.16666666666666666","5","Class","Mutant6"
"48","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","1.0","0.4","0.4","5","Package","Mutant6"
"48","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.5","0.13333333333333333","0.11764705882352941","5","StrongReferences","Mutant6"
"49","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","WeakReferences","Mutant6"
"49","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.7142857142857143","0.7692307692307693","0.5882352941176471","8","Attributes","Mutant6"
"49","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5714285714285714","0.8","0.5","8","Class","Mutant6"
"49","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.2857142857142857","0.4","0.2","8","Package","Mutant6"
"49","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","StrongReferences","Mutant6"
"50","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.8461538461538461","0.7333333333333333","0.6470588235294118","9","WeakReferences","Mutant6"
"50","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.6923076923076923","0.6923076923076923","0.5","9","Attributes","Mutant6"
"50","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.46153846153846156","0.6","0.35294117647058826","9","Class","Mutant6"
"50","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.3076923076923077","0.4","0.21052631578947367","9","Package","Mutant6"
"50","0","4.0","96.0","0.0","0.0","4.0","96.0","0.0","100.0","0.020833333333333332","0.52","0.04","0.2","0.8461538461538461","0.7333333333333333","0.5789473684210527","9","StrongReferences","Mutant6"
"51","0","3.0","10.0","0.0","87.0","3.0","10.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.6071428571428571","0.5666666666666667","0.40476190476190477","11","WeakReferences","Mutant7"
"51","1","13.0","0.0","0.0","87.0","13.0","0.0","87.0","13.0","1.0","1.0","1.0","1.0","0.7857142857142857","0.7857142857142857","0.6470588235294118","11","Attributes","Mutant7"
"51","0","13.0","0.0","16.0","71.0","13.0","0.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.5714285714285714","0.8","0.5","11","Class","Mutant7"
"51","0","13.0","0.0","87.0","0.0","13.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","0.4","0.2","11","Package","Mutant7"
"51","0","4.0","9.0","0.0","87.0","4.0","9.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.6071428571428571","0.5666666666666667","0.40476190476190477","11","StrongReferences","Mutant7"
"52","0","3.0","10.0","0.0","87.0","3.0","10.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.5","0.3333333333333333","0.25","12","WeakReferences","Mutant7"
"52","1","13.0","0.0","0.0","87.0","13.0","0.0","87.0","13.0","1.0","1.0","1.0","1.0","0.8","0.5714285714285714","0.5","12","Attributes","Mutant7"
"52","0","13.0","0.0","16.0","71.0","13.0","0.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.4","0.4","0.25","12","Class","Mutant7"
"52","0","13.0","0.0","87.0","0.0","13.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2","0.2","0.1111111111111111","12","Package","Mutant7"
"52","0","4.0","9.0","0.0","87.0","4.0","9.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.5","0.3333333333333333","0.25","12","StrongReferences","Mutant7"
"53","0","3.0","10.0","0.0","87.0","3.0","10.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","WeakReferences","Mutant7"
"53","1","13.0","0.0","0.0","87.0","13.0","0.0","87.0","13.0","1.0","1.0","1.0","1.0","0.75","0.6428571428571429","0.5294117647058824","3","Attributes","Mutant7"
"53","0","13.0","0.0","16.0","71.0","13.0","0.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.6666666666666666","0.8","0.5714285714285714","3","Class","Mutant7"
"53","0","13.0","0.0","87.0","0.0","13.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.3333333333333333","0.4","0.2222222222222222","3","Package","Mutant7"
"53","0","4.0","9.0","0.0","87.0","4.0","9.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","StrongReferences","Mutant7"
"54","0","2.0","6.0","1.0","91.0","2.0","6.0","92.0","8.0","0.15384615384615385","0.4583333333333333","6.66466726648672E-5","0.4082482904638631","1.0","0.13333333333333333","0.13333333333333333","4","WeakReferences","Mutant7"
"54","1","8.0","0.0","5.0","87.0","8.0","0.0","92.0","8.0","0.4","0.8076923076923077","0.6153846153846154","0.7844645405527362","1.0","0.14285714285714285","0.14285714285714285","4","Attributes","Mutant7"
"54","0","8.0","0.0","21.0","71.0","8.0","0.0","92.0","8.0","0.09523809523809523","0.6379310344827587","0.27586206896551724","0.5252257314388902","1.0","0.2","0.2","4","Class","Mutant7"
"54","0","8.0","0.0","92.0","0.0","8.0","0.0","92.0","8.0","0.021739130434782608","0.54","0.08","0.282842712474619","1.0","0.2","0.2","4","Package","Mutant7"
"54","0","4.0","4.0","0.0","92.0","4.0","4.0","92.0","8.0","0.5","0.75","0.5","0.7071067811865475","1.0","0.13333333333333333","0.13333333333333333","4","StrongReferences","Mutant7"
"55","0","3.0","10.0","0.0","87.0","3.0","10.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","WeakReferences","Mutant7"
"55","1","13.0","0.0","0.0","87.0","13.0","0.0","87.0","13.0","1.0","1.0","1.0","1.0","0.7857142857142857","0.7857142857142857","0.6470588235294118","8","Attributes","Mutant7"
"55","0","13.0","0.0","16.0","71.0","13.0","0.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.5714285714285714","0.8","0.5","8","Class","Mutant7"
"55","0","13.0","0.0","87.0","0.0","13.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","0.4","0.2","8","Package","Mutant7"
"55","0","4.0","9.0","0.0","87.0","4.0","9.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.6071428571428571","0.5666666666666667","0.40476190476190477","8","StrongReferences","Mutant7"
"56","0","1.0","3.0","2.0","94.0","1.0","3.0","96.0","4.0","0.11764705882352941","0.29166666666666663","1.6665000166650003E-5","0.2886751345948129","0.7142857142857143","0.3333333333333333","0.2777777777777778","13","WeakReferences","Mutant8"
"56","0","4.0","0.0","9.0","87.0","4.0","0.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.5714285714285714","0.3076923076923077","0.23529411764705882","13","Attributes","Mutant8"
"56","0","4.0","0.0","25.0","71.0","4.0","0.0","96.0","4.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.7142857142857143","0.5","0.4166666666666667","13","Class","Mutant8"
"56","0","4.0","0.0","96.0","0.0","4.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.42857142857142855","0.3","0.21428571428571427","13","Package","Mutant8"
"56","1","4.0","0.0","0.0","96.0","4.0","0.0","96.0","4.0","1.0","1.0","1.0","1.0","0.7142857142857143","0.29411764705882354","0.25","13","StrongReferences","Mutant8"
"57","0","1.0","3.0","2.0","94.0","1.0","3.0","96.0","4.0","0.11764705882352941","0.29166666666666663","1.6665000166650003E-5","0.2886751345948129","1.0","0.13333333333333333","0.13333333333333333","4","WeakReferences","Mutant8"
"57","0","4.0","0.0","9.0","87.0","4.0","0.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","1.0","0.15384615384615385","0.15384615384615385","4","Attributes","Mutant8"
"57","0","4.0","0.0","25.0","71.0","4.0","0.0","96.0","4.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","1.0","0.2","0.2","4","Class","Mutant8"
"57","0","4.0","0.0","96.0","0.0","4.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","1.0","0.2","0.2","4","Package","Mutant8"
"57","1","4.0","0.0","0.0","96.0","4.0","0.0","96.0","4.0","1.0","1.0","1.0","1.0","1.0","0.11764705882352941","0.11764705882352941","4","StrongReferences","Mutant8"
"58","1","0.0","3.0","0.0","97.0","0.0","3.0","97.0","3.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.5","0.4","3","WeakReferences","Mutant9"
"58","0","3.0","0.0","10.0","87.0","3.0","0.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.6666666666666666","0.6153846153846154","0.47058823529411764","3","Attributes","Mutant9"
"58","0","3.0","0.0","26.0","71.0","3.0","0.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.6666666666666666","0.8","0.5714285714285714","3","Class","Mutant9"
"58","0","3.0","0.0","97.0","0.0","3.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.3333333333333333","0.4","0.2222222222222222","3","Package","Mutant9"
"58","0","1.0","2.0","3.0","94.0","1.0","2.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.6665000166650003E-5","0.2886751345948129","0.6666666666666666","0.5333333333333333","0.42105263157894735","3","StrongReferences","Mutant9"
"59","1","0.0","3.0","0.0","97.0","0.0","3.0","97.0","3.0","0.0","0.0","0.0","0.0","1.0","0.125","0.125","4","WeakReferences","Mutant9"
"59","0","3.0","0.0","10.0","87.0","3.0","0.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","1.0","0.15384615384615385","0.15384615384615385","4","Attributes","Mutant9"
"59","0","3.0","0.0","26.0","71.0","3.0","0.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","1.0","0.2","0.2","4","Class","Mutant9"
"59","0","3.0","0.0","97.0","0.0","3.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","1.0","0.2","0.2","4","Package","Mutant9"
"59","0","1.0","2.0","3.0","94.0","1.0","2.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.6665000166650003E-5","0.2886751345948129","1.0","0.13333333333333333","0.13333333333333333","4","StrongReferences","Mutant9"
"60","1","0.0","3.0","0.0","97.0","0.0","3.0","97.0","3.0","0.0","0.0","0.0","0.0","1.0","0.25","0.25","7","WeakReferences","Mutant9"
"60","0","3.0","0.0","10.0","87.0","3.0","0.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","1.0","0.3076923076923077","0.3076923076923077","7","Attributes","Mutant9"
"60","0","3.0","0.0","26.0","71.0","3.0","0.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.5","0.2","0.16666666666666666","7","Class","Mutant9"
"60","0","3.0","0.0","97.0","0.0","3.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.5","0.2","0.16666666666666666","7","Package","Mutant9"
"60","0","1.0","2.0","3.0","94.0","1.0","2.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.6665000166650003E-5","0.2886751345948129","1.0","0.26666666666666666","0.26666666666666666","7","StrongReferences","Mutant9"
"61","1","0.0","3.0","0.0","97.0","0.0","3.0","97.0","3.0","0.0","0.0","0.0","0.0","0.8461538461538461","0.6875","0.6111111111111112","9","WeakReferences","Mutant9"
"61","0","3.0","0.0","10.0","87.0","3.0","0.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.6923076923076923","0.6923076923076923","0.5","9","Attributes","Mutant9"
"61","0","3.0","0.0","26.0","71.0","3.0","0.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.46153846153846156","0.6","0.35294117647058826","9","Class","Mutant9"
"61","0","3.0","0.0","97.0","0.0","3.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.3076923076923077","0.4","0.21052631578947367","9","Package","Mutant9"
"61","0","1.0","2.0","3.0","94.0","1.0","2.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.6665000166650003E-5","0.2886751345948129","0.8461538461538461","0.7333333333333333","0.5789473684210527","9","StrongReferences","Mutant9"
